unemployment,dollar,yuan,inflation,oil,key_rate,year
8.0,30.6797,3.70744,1.16,19.31,25.0,2002
8.0,30.6797,3.70744,1.16,19.21,25.0,2002
8.0,30.6797,3.70744,1.16,19.72,25.0,2002
8.0,30.6797,3.70744,1.16,19.72,25.0,2002
8.0,30.6797,3.70744,1.16,19.72,25.0,2002
8.0,30.6797,3.70744,1.16,21.44,25.0,2002
8.0,30.6797,3.70744,1.16,20.46,25.0,2002
8.0,30.6797,3.70744,1.16,20.7,25.0,2002
8.0,30.6797,3.70744,1.16,20.82,25.0,2002
8.0,30.6797,3.70744,1.16,20.87,25.0,2002
8.0,30.6797,3.70744,1.16,20.87,25.0,2002
8.0,30.6797,3.70744,1.16,20.87,25.0,2002
8.0,30.6797,3.70744,1.16,20.33,25.0,2002
8.0,30.6797,3.70744,1.16,20.52,25.0,2002
8.0,30.6797,3.70744,1.16,19.86,25.0,2002
8.0,30.6797,3.70744,1.16,20.37,25.0,2002
8.0,30.6797,3.70744,1.16,20.37,25.0,2002
8.0,30.6797,3.70744,1.16,20.37,25.0,2002
8.0,30.6797,3.70744,1.16,20.37,25.0,2002
8.0,30.6797,3.70744,1.16,19.98,25.0,2002
8.0,30.6797,3.70744,1.16,20.86,25.0,2002
8.0,30.6797,3.70744,1.16,20.85,25.0,2002
8.0,30.6797,3.70744,1.16,21.33,25.0,2002
8.0,30.9404,3.73673,1.08,21.89,25.0,2002
8.0,30.9404,3.73673,1.08,21.89,25.0,2002
8.0,30.9404,3.73673,1.08,21.89,25.0,2002
8.0,30.9404,3.73673,1.08,21.94,25.0,2002
8.0,30.9404,3.73673,1.08,22.79,25.0,2002
8.0,30.9404,3.73673,1.08,22.72,25.0,2002
8.0,30.9404,3.73673,1.08,23.3,25.0,2002
8.0,30.9404,3.73673,1.08,23.33,25.0,2002
8.0,30.9404,3.73673,1.08,23.33,25.0,2002
8.0,30.9404,3.73673,1.08,23.33,25.0,2002
8.0,30.9404,3.73673,1.08,23.89,25.0,2002
8.0,30.9404,3.73673,1.08,23.7,25.0,2002
8.0,30.9404,3.73673,1.08,23.89,25.0,2002
8.0,30.9404,3.73673,1.08,24.06,25.0,2002
8.0,30.9404,3.73673,1.08,24.55,25.0,2002
8.0,30.9404,3.73673,1.08,24.55,25.0,2002
8.0,30.9404,3.73673,1.08,24.55,25.0,2002
8.0,30.9404,3.73673,1.08,25.07,25.0,2002
8.0,30.9404,3.73673,1.08,24.91,25.0,2002
8.0,30.9404,3.73673,1.08,24.66,25.0,2002
8.0,30.9404,3.73673,1.08,25.42,25.0,2002
8.0,30.9404,3.73673,1.08,25.36,25.0,2002
8.0,30.9404,3.73673,1.08,25.36,25.0,2002
8.0,30.9404,3.73673,1.08,25.36,25.0,2002
8.0,30.9404,3.73673,1.08,25.13,25.0,2002
8.0,30.9404,3.73673,1.08,25.31,25.0,2002
8.0,30.9404,3.73673,1.08,25.44,25.0,2002
8.0,30.9404,3.73673,1.08,25.92,25.0,2002
8.0,30.9404,3.73673,1.08,25.55,25.0,2002
8.0,30.9404,3.73673,1.08,25.55,25.0,2002
8.0,30.9404,3.73673,1.08,25.55,25.0,2002
8.0,30.9404,3.73673,1.16,26.0,25.0,2002
8.0,30.9404,3.73673,1.16,27.66,25.0,2002
8.0,30.9404,3.73673,1.16,27.27,25.0,2002
8.0,30.9404,3.73673,1.16,27.31,25.0,2002
8.0,30.9404,3.73673,1.16,25.99,25.0,2002
8.0,30.9404,3.73673,1.16,25.99,25.0,2002
8.0,30.9404,3.73673,1.16,25.99,25.0,2002
8.0,30.9404,3.73673,1.16,27.02,25.0,2002
8.0,30.9404,3.73673,1.16,26.08,23.0,2002
8.0,30.9404,3.73673,1.16,26.01,23.0,2002
8.0,30.9404,3.73673,1.16,25.04,23.0,2002
8.0,30.9404,3.73673,1.16,24.29,23.0,2002
8.0,30.9404,3.73673,1.16,24.29,23.0,2002
8.0,30.9404,3.73673,1.16,24.29,23.0,2002
8.0,30.9404,3.73673,1.16,24.7,23.0,2002
8.0,30.9404,3.73673,1.16,24.58,23.0,2002
8.0,30.9404,3.73673,1.16,25.38,23.0,2002
8.0,30.9404,3.73673,1.16,25.77,23.0,2002
8.0,30.9404,3.73673,1.16,25.85,23.0,2002
8.0,30.9404,3.73673,1.16,25.85,23.0,2002
8.0,30.9404,3.73673,1.16,25.85,23.0,2002
8.0,30.9404,3.73673,1.16,25.89,23.0,2002
8.0,30.9404,3.73673,1.16,26.0,23.0,2002
8.0,30.9404,3.73673,1.16,25.76,23.0,2002
8.0,30.9404,3.73673,1.16,25.93,23.0,2002
8.0,30.9404,3.73673,1.16,26.19,23.0,2002
8.0,30.9404,3.73673,1.16,26.19,23.0,2002
8.0,30.9404,3.73673,1.16,26.19,23.0,2002
8.0,30.9404,3.73673,1.16,26.68,23.0,2002
8.0,30.9404,3.73673,1.16,26.47,23.0,2002
8.0,31.1951,3.76903,1.69,25.87,23.0,2002
8.0,31.1951,3.76903,1.69,25.43,23.0,2002
8.0,31.1951,3.76903,1.69,25.75,23.0,2002
8.0,31.1951,3.76903,1.69,25.75,23.0,2002
8.0,31.1951,3.76903,1.69,25.75,23.0,2002
8.0,31.1951,3.76903,1.69,25.79,23.0,2002
8.0,31.1951,3.76903,1.69,25.41,23.0,2002
8.0,31.1951,3.76903,1.69,26.03,23.0,2002
8.0,31.1951,3.76903,1.69,25.94,23.0,2002
8.0,31.1951,3.76903,1.69,26.38,23.0,2002
8.0,31.1951,3.76903,1.69,26.38,23.0,2002
8.0,31.1951,3.76903,1.69,26.38,23.0,2002
8.0,31.1951,3.76903,1.69,26.58,23.0,2002
8.0,31.1951,3.76903,1.69,27.31,23.0,2002
8.0,31.1951,3.76903,1.69,26.17,23.0,2002
8.0,31.1951,3.76903,1.69,26.22,23.0,2002
8.0,31.1951,3.76903,1.69,26.36,23.0,2002
8.0,31.1951,3.76903,1.69,26.36,23.0,2002
8.0,31.1951,3.76903,1.69,26.36,23.0,2002
8.0,31.1951,3.76903,1.69,26.38,23.0,2002
8.0,31.1951,3.76903,1.69,25.6,23.0,2002
8.0,31.1951,3.76903,1.69,25.5,23.0,2002
8.0,31.1951,3.76903,1.69,25.39,23.0,2002
8.0,31.1951,3.76903,1.69,25.18,23.0,2002
8.0,31.1951,3.76903,1.69,25.18,23.0,2002
8.0,31.1951,3.76903,1.69,25.18,23.0,2002
8.0,31.1951,3.76903,1.69,24.94,23.0,2002
8.0,31.1951,3.76903,1.69,24.76,23.0,2002
8.0,31.1951,3.76903,1.69,25.12,23.0,2002
8.0,31.1951,3.76903,1.69,24.05,23.0,2002
8.0,31.1951,3.76903,1.69,24.45,23.0,2002
8.0,31.3058,3.78265,0.53,24.45,23.0,2002
8.0,31.3058,3.78265,0.53,24.45,23.0,2002
8.0,31.3058,3.78265,0.53,23.81,23.0,2002
8.0,31.3058,3.78265,0.53,23.81,23.0,2002
8.0,31.3058,3.78265,0.53,24.18,23.0,2002
8.0,31.3058,3.78265,0.53,24.22,23.0,2002
8.0,31.3058,3.78265,0.53,23.99,23.0,2002
8.0,31.3058,3.78265,0.53,23.99,23.0,2002
8.0,31.3058,3.78265,0.53,23.99,23.0,2002
8.0,31.3058,3.78265,0.53,23.66,23.0,2002
8.0,31.3058,3.78265,0.53,23.3,23.0,2002
8.0,31.3058,3.78265,0.53,23.51,23.0,2002
8.0,31.3058,3.78265,0.53,24.06,23.0,2002
8.0,31.3058,3.78265,0.53,24.99,23.0,2002
8.0,31.3058,3.78265,0.53,24.99,23.0,2002
8.0,31.3058,3.78265,0.53,24.99,23.0,2002
8.0,31.3058,3.78265,0.53,25.24,23.0,2002
8.0,31.3058,3.78265,0.53,24.79,23.0,2002
8.0,31.3058,3.78265,0.53,24.55,23.0,2002
8.0,31.3058,3.78265,0.53,25.07,23.0,2002
8.0,31.3058,3.78265,0.53,24.75,23.0,2002
8.0,31.3058,3.78265,0.53,24.75,23.0,2002
8.0,31.3058,3.78265,0.53,24.75,23.0,2002
8.0,31.3058,3.78265,0.53,25.27,23.0,2002
8.0,31.3058,3.78265,0.53,25.2,23.0,2002
8.0,31.3058,3.78265,0.53,25.24,23.0,2002
8.0,31.3058,3.78265,0.53,25.45,23.0,2002
8.0,31.3058,3.78265,0.53,25.58,23.0,2002
8.0,31.3058,3.78265,0.53,25.58,23.0,2002
8.0,31.3058,3.78265,0.53,25.58,23.0,2002
8.0,31.3058,3.78265,0.72,25.64,23.0,2002
8.0,31.3058,3.78265,0.72,25.75,23.0,2002
8.0,31.3058,3.78265,0.72,25.84,23.0,2002
8.0,31.3058,3.78265,0.72,25.55,23.0,2002
8.0,31.3058,3.78265,0.72,25.73,23.0,2002
8.0,31.3058,3.78265,0.72,25.73,23.0,2002
8.0,31.3058,3.78265,0.72,25.73,23.0,2002
8.0,31.3058,3.78265,0.72,25.08,23.0,2002
8.0,31.3058,3.78265,0.72,25.17,23.0,2002
8.0,31.3058,3.78265,0.72,25.93,23.0,2002
8.0,31.3058,3.78265,0.72,25.96,23.0,2002
8.0,31.3058,3.78265,0.72,26.32,23.0,2002
8.0,31.3058,3.78265,0.72,26.32,23.0,2002
8.0,31.3058,3.78265,0.72,26.32,23.0,2002
8.0,31.3058,3.78265,0.72,26.06,23.0,2002
8.0,31.3058,3.78265,0.72,26.28,23.0,2002
8.0,31.3058,3.78265,0.72,26.44,23.0,2002
8.0,31.3058,3.78265,0.72,26.28,23.0,2002
8.0,31.3058,3.78265,0.72,26.43,23.0,2002
8.0,31.3058,3.78265,0.72,26.43,23.0,2002
8.0,31.3058,3.78265,0.72,26.43,23.0,2002
8.0,31.3058,3.78265,0.72,25.42,23.0,2002
8.0,31.3058,3.78265,0.72,25.04,23.0,2002
8.0,31.3058,3.78265,0.72,25.33,23.0,2002
8.0,31.3058,3.78265,0.72,25.26,23.0,2002
8.0,31.3058,3.78265,0.72,25.03,23.0,2002
8.0,31.3058,3.78265,0.72,25.03,23.0,2002
8.0,31.3058,3.78265,0.72,25.03,23.0,2002
8.0,31.3058,3.78265,0.72,25.0,23.0,2002
8.0,31.3058,3.78265,0.72,25.68,23.0,2002
8.0,31.3058,3.78265,0.72,25.44,23.0,2002
8.0,31.4568,3.79863,0.09,25.01,23.0,2002
8.0,31.4568,3.79863,0.09,25.31,23.0,2002
8.0,31.4568,3.79863,0.09,25.31,23.0,2002
8.0,31.4568,3.79863,0.09,25.31,23.0,2002
8.0,31.4568,3.79863,0.09,24.89,23.0,2002
8.0,31.4568,3.79863,0.09,25.53,23.0,2002
8.0,31.4568,3.79863,0.09,24.95,21.0,2002
8.0,31.4568,3.79863,0.09,25.11,21.0,2002
8.0,31.4568,3.79863,0.09,25.34,21.0,2002
8.0,31.4568,3.79863,0.09,25.34,21.0,2002
8.0,31.4568,3.79863,0.09,25.34,21.0,2002
8.0,31.4568,3.79863,0.09,26.04,21.0,2002
8.0,31.4568,3.79863,0.09,26.15,21.0,2002
8.0,31.4568,3.79863,0.09,26.38,21.0,2002
8.0,31.4568,3.79863,0.09,26.8,21.0,2002
8.0,31.4568,3.79863,0.09,27.0,21.0,2002
8.0,31.4568,3.79863,0.09,27.0,21.0,2002
8.0,31.4568,3.79863,0.09,27.0,21.0,2002
8.0,31.4568,3.79863,0.09,27.26,21.0,2002
8.0,31.4568,3.79863,0.09,27.1,21.0,2002
8.0,31.4568,3.79863,0.09,27.41,21.0,2002
8.0,31.4568,3.79863,0.09,27.02,21.0,2002
8.0,31.4568,3.79863,0.09,26.99,21.0,2002
8.0,31.4568,3.79863,0.09,26.99,21.0,2002
8.0,31.4568,3.79863,0.09,26.99,21.0,2002
8.0,31.4568,3.79863,0.09,27.58,21.0,2002
8.0,31.4568,3.79863,0.09,27.22,21.0,2002
8.0,31.4568,3.79863,0.09,26.95,21.0,2002
8.0,31.4568,3.79863,0.09,27.52,21.0,2002
8.0,31.4568,3.79863,0.09,27.47,21.0,2002
8.0,31.4568,3.79863,0.09,27.47,21.0,2002
8.0,31.4568,3.79863,0.4,27.47,21.0,2002
8.0,31.4568,3.79863,0.4,27.54,21.0,2002
8.0,31.4568,3.79863,0.4,26.57,21.0,2002
8.0,31.4568,3.79863,0.4,27.1,21.0,2002
8.0,31.4568,3.79863,0.4,27.66,21.0,2002
8.0,31.4568,3.79863,0.4,28.29,21.0,2002
8.0,31.4568,3.79863,0.4,28.29,21.0,2002
8.0,31.4568,3.79863,0.4,28.29,21.0,2002
8.0,31.4568,3.79863,0.4,28.49,21.0,2002
8.0,31.4568,3.79863,0.4,28.58,21.0,2002
8.0,31.4568,3.79863,0.4,28.39,21.0,2002
8.0,31.4568,3.79863,0.4,27.73,21.0,2002
8.0,31.4568,3.79863,0.4,28.31,21.0,2002
8.0,31.4568,3.79863,0.4,28.31,21.0,2002
8.0,31.4568,3.79863,0.4,28.31,21.0,2002
8.0,31.4568,3.79863,0.4,28.52,21.0,2002
8.0,31.4568,3.79863,0.4,27.97,21.0,2002
8.0,31.4568,3.79863,0.4,28.32,21.0,2002
8.0,31.4568,3.79863,0.4,28.38,21.0,2002
8.0,31.4568,3.79863,0.4,28.43,21.0,2002
8.0,31.4568,3.79863,0.4,28.43,21.0,2002
8.0,31.4568,3.79863,0.4,28.43,21.0,2002
8.0,31.4568,3.79863,0.4,29.13,21.0,2002
8.0,31.4568,3.79863,0.4,29.11,21.0,2002
8.0,31.4568,3.79863,0.4,29.06,21.0,2002
8.0,31.4568,3.79863,0.4,28.89,21.0,2002
8.0,31.4568,3.79863,0.4,28.88,21.0,2002
8.0,31.4568,3.79863,0.4,28.88,21.0,2002
8.0,31.4568,3.79863,0.4,28.88,21.0,2002
8.0,31.4568,3.79863,0.4,28.75,21.0,2002
8.0,31.6827,3.82204,1.07,29.01,21.0,2002
8.0,31.6827,3.82204,1.07,28.82,21.0,2002
8.0,31.6827,3.82204,1.07,28.26,21.0,2002
8.0,31.6827,3.82204,1.07,28.12,21.0,2002
8.0,31.6827,3.82204,1.07,28.12,21.0,2002
8.0,31.6827,3.82204,1.07,28.12,21.0,2002
8.0,31.6827,3.82204,1.07,28.23,21.0,2002
8.0,31.6827,3.82204,1.07,28.09,21.0,2002
8.0,31.6827,3.82204,1.07,28.13,21.0,2002
8.0,31.6827,3.82204,1.07,27.74,21.0,2002
8.0,31.6827,3.82204,1.07,27.99,21.0,2002
8.0,31.6827,3.82204,1.07,27.99,21.0,2002
8.0,31.6827,3.82204,1.07,27.99,21.0,2002
8.0,31.6827,3.82204,1.07,28.5,21.0,2002
8.0,31.6827,3.82204,1.07,28.5,21.0,2002
8.0,31.6827,3.82204,1.07,28.58,21.0,2002
8.0,31.6827,3.82204,1.07,27.97,21.0,2002
8.0,31.6827,3.82204,1.07,27.84,21.0,2002
8.0,31.6827,3.82204,1.07,27.84,21.0,2002
8.0,31.6827,3.82204,1.07,27.84,21.0,2002
8.0,31.6827,3.82204,1.07,26.59,21.0,2002
8.0,31.6827,3.82204,1.07,26.43,21.0,2002
8.0,31.6827,3.82204,1.07,26.51,21.0,2002
8.0,31.6827,3.82204,1.07,26.46,21.0,2002
8.0,31.6827,3.82204,1.07,25.46,21.0,2002
8.0,31.6827,3.82204,1.07,25.46,21.0,2002
8.0,31.6827,3.82204,1.07,25.46,21.0,2002
8.0,31.6827,3.82204,1.07,25.68,21.0,2002
8.0,31.6827,3.82204,1.07,25.31,21.0,2002
8.0,31.6827,3.82204,1.07,25.3,21.0,2002
8.0,31.6827,3.82204,1.07,25.72,21.0,2002
8.0,31.7701,3.83473,1.61,25.41,21.0,2002
8.0,31.7701,3.83473,1.61,25.41,21.0,2002
8.0,31.7701,3.83473,1.61,25.41,21.0,2002
8.0,31.7701,3.83473,1.61,25.02,21.0,2002
8.0,31.7701,3.83473,1.61,24.12,21.0,2002
8.0,31.7701,3.83473,1.61,23.7,21.0,2002
8.0,31.7701,3.83473,1.61,23.48,21.0,2002
8.0,31.7701,3.83473,1.61,23.58,21.0,2002
8.0,31.7701,3.83473,1.61,23.58,21.0,2002
8.0,31.7701,3.83473,1.61,23.58,21.0,2002
8.0,31.7701,3.83473,1.61,23.79,21.0,2002
8.0,31.7701,3.83473,1.61,23.72,21.0,2002
8.0,31.7701,3.83473,1.61,22.7,21.0,2002
8.0,31.7701,3.83473,1.61,22.81,21.0,2002
8.0,31.7701,3.83473,1.61,23.35,21.0,2002
8.0,31.7701,3.83473,1.61,23.35,21.0,2002
8.0,31.7701,3.83473,1.61,23.35,21.0,2002
8.0,31.7701,3.83473,1.61,24.28,21.0,2002
8.0,31.7701,3.83473,1.61,24.08,21.0,2002
8.0,31.7701,3.83473,1.61,24.53,21.0,2002
8.0,31.7701,3.83473,1.61,24.83,21.0,2002
8.0,31.7701,3.83473,1.61,25.21,21.0,2002
8.0,31.7701,3.83473,1.61,25.21,21.0,2002
8.0,31.7701,3.83473,1.61,25.21,21.0,2002
8.0,31.7701,3.83473,1.61,24.67,21.0,2002
8.0,31.7701,3.83473,1.61,24.85,21.0,2002
8.0,31.7701,3.83473,1.61,25.25,21.0,2002
8.0,31.7701,3.83473,1.61,25.01,21.0,2002
8.0,31.7701,3.83473,1.61,25.16,21.0,2002
8.0,31.7701,3.83473,1.61,25.16,21.0,2002
8.0,31.7701,3.83473,1.54,25.16,21.0,2002
8.0,31.7701,3.83473,1.54,25.62,21.0,2002
8.0,31.7701,3.83473,1.54,25.85,21.0,2002
8.0,31.7701,3.83473,1.54,25.18,21.0,2002
8.0,31.7701,3.83473,1.54,25.8,21.0,2002
8.0,31.7701,3.83473,1.54,25.46,21.0,2002
8.0,31.7701,3.83473,1.54,25.46,21.0,2002
8.0,31.7701,3.83473,1.54,25.46,21.0,2002
8.0,31.7701,3.83473,1.54,25.76,21.0,2002
8.0,31.7701,3.83473,1.54,26.42,21.0,2002
8.0,31.7701,3.83473,1.54,26.25,21.0,2002
8.0,31.7701,3.83473,1.54,26.87,21.0,2002
8.0,31.7701,3.83473,1.54,27.21,21.0,2002
8.0,31.7701,3.83473,1.54,27.21,21.0,2002
8.0,31.7701,3.83473,1.54,27.21,21.0,2002
8.0,31.7701,3.83473,1.54,28.38,21.0,2002
8.0,31.7701,3.83473,1.54,27.92,21.0,2002
8.0,31.7701,3.83473,1.54,28.49,21.0,2002
8.0,31.7701,3.83473,1.54,28.22,21.0,2002
8.0,31.7701,3.83473,1.54,28.34,21.0,2002
8.0,31.7701,3.83473,1.54,28.34,21.0,2002
8.0,31.7701,3.83473,1.54,28.34,21.0,2002
8.0,31.7701,3.83473,1.54,29.72,21.0,2002
8.0,31.7701,3.83473,1.54,29.61,21.0,2002
8.0,31.7701,3.83473,1.54,30.86,21.0,2002
8.0,31.7701,3.83473,1.54,30.86,21.0,2002
8.0,31.7701,3.83473,1.54,30.16,21.0,2002
8.0,31.7701,3.83473,1.54,30.16,21.0,2002
8.0,31.7701,3.83473,1.54,30.16,21.0,2002
8.0,31.7701,3.83473,1.54,29.66,21.0,2002
8.0,31.7701,3.83473,1.54,28.66,21.0,2002
8.2,31.7844,3.8399,2.4,29.98,21.0,2003
8.2,31.7844,3.8399,2.4,29.43,21.0,2003
8.2,31.7844,3.8399,2.4,30.77,21.0,2003
8.2,31.7844,3.8399,2.4,30.77,21.0,2003
8.2,31.7844,3.8399,2.4,30.77,21.0,2003
8.2,31.7844,3.8399,2.4,30.2,21.0,2003
8.2,31.7844,3.8399,2.4,29.33,21.0,2003
8.2,31.7844,3.8399,2.4,28.79,21.0,2003
8.2,31.7844,3.8399,2.4,29.64,21.0,2003
8.2,31.7844,3.8399,2.4,29.67,21.0,2003
8.2,31.7844,3.8399,2.4,29.67,21.0,2003
8.2,31.7844,3.8399,2.4,29.67,21.0,2003
8.2,31.7844,3.8399,2.4,30.2,21.0,2003
8.2,31.7844,3.8399,2.4,30.61,21.0,2003
8.2,31.7844,3.8399,2.4,31.22,21.0,2003
8.2,31.7844,3.8399,2.4,31.66,21.0,2003
8.2,31.7844,3.8399,2.4,30.54,21.0,2003
8.2,31.7844,3.8399,2.4,30.54,21.0,2003
8.2,31.7844,3.8399,2.4,30.54,21.0,2003
8.2,31.7844,3.8399,2.4,30.65,21.0,2003
8.2,31.7844,3.8399,2.4,30.74,21.0,2003
8.2,31.7844,3.8399,2.4,30.34,21.0,2003
8.2,31.7844,3.8399,2.4,29.72,21.0,2003
8.2,31.7844,3.8399,2.4,30.49,21.0,2003
8.2,31.7844,3.8399,2.4,30.49,21.0,2003
8.2,31.7844,3.8399,2.4,30.49,21.0,2003
8.2,31.7844,3.8399,2.4,29.86,21.0,2003
8.2,31.7844,3.8399,2.4,30.27,21.0,2003
8.2,31.7844,3.8399,2.4,31.02,21.0,2003
8.2,31.7844,3.8399,2.4,31.21,21.0,2003
8.2,31.7844,3.8399,2.4,31.1,21.0,2003
8.2,31.8345,3.84484,1.63,31.1,21.0,2003
8.2,31.8345,3.84484,1.63,31.1,21.0,2003
8.2,31.8345,3.84484,1.63,30.25,21.0,2003
8.2,31.8345,3.84484,1.63,31.09,21.0,2003
8.2,31.8345,3.84484,1.63,31.36,21.0,2003
8.2,31.8345,3.84484,1.63,31.44,21.0,2003
8.2,31.8345,3.84484,1.63,32.34,21.0,2003
8.2,31.8345,3.84484,1.63,32.34,21.0,2003
8.2,31.8345,3.84484,1.63,32.34,21.0,2003
8.2,31.8345,3.84484,1.63,31.7,21.0,2003
8.2,31.8345,3.84484,1.63,32.37,21.0,2003
8.2,31.8345,3.84484,1.63,32.45,21.0,2003
8.2,31.8345,3.84484,1.63,33.06,21.0,2003
8.2,31.8345,3.84484,1.63,32.5,21.0,2003
8.2,31.8345,3.84484,1.63,32.5,21.0,2003
8.2,31.8345,3.84484,1.63,32.5,21.0,2003
8.2,31.8345,3.84484,1.63,31.92,18.0,2003
8.2,31.8345,3.84484,1.63,32.54,18.0,2003
8.2,31.8345,3.84484,1.63,32.33,18.0,2003
8.2,31.8345,3.84484,1.63,31.56,18.0,2003
8.2,31.8345,3.84484,1.63,32.27,18.0,2003
8.2,31.8345,3.84484,1.63,32.27,18.0,2003
8.2,31.8345,3.84484,1.63,32.27,18.0,2003
8.2,31.8345,3.84484,1.63,33.15,18.0,2003
8.2,31.8345,3.84484,1.63,32.32,18.0,2003
8.2,31.8345,3.84484,1.63,33.07,18.0,2003
8.2,31.8345,3.84484,1.63,33.04,18.0,2003
8.2,31.8345,3.84484,1.63,32.79,18.0,2003
8.2,31.5729,3.81475,1.05,32.79,18.0,2003
8.2,31.5729,3.81475,1.05,32.79,18.0,2003
8.2,31.5729,3.81475,1.05,32.48,18.0,2003
8.2,31.5729,3.81475,1.05,33.09,18.0,2003
8.2,31.5729,3.81475,1.05,33.0,18.0,2003
8.2,31.5729,3.81475,1.05,33.53,18.0,2003
8.2,31.5729,3.81475,1.05,34.1,18.0,2003
8.2,31.5729,3.81475,1.05,34.1,18.0,2003
8.2,31.5729,3.81475,1.05,34.1,18.0,2003
8.2,31.5729,3.81475,1.05,33.69,18.0,2003
8.2,31.5729,3.81475,1.05,33.29,18.0,2003
8.2,31.5729,3.81475,1.05,33.91,18.0,2003
8.2,31.5729,3.81475,1.05,32.43,18.0,2003
8.2,31.5729,3.81475,1.05,31.38,18.0,2003
8.2,31.5729,3.81475,1.05,31.38,18.0,2003
8.2,31.5729,3.81475,1.05,31.38,18.0,2003
8.2,31.5729,3.81475,1.05,29.48,18.0,2003
8.2,31.5729,3.81475,1.05,27.25,18.0,2003
8.2,31.5729,3.81475,1.05,26.75,18.0,2003
8.2,31.5729,3.81475,1.05,25.5,18.0,2003
8.2,31.5729,3.81475,1.05,24.35,18.0,2003
8.2,31.5729,3.81475,1.05,24.35,18.0,2003
8.2,31.5729,3.81475,1.05,24.35,18.0,2003
8.2,31.5729,3.81475,1.05,26.09,18.0,2003
8.2,31.5729,3.81475,1.05,24.81,18.0,2003
8.2,31.5729,3.81475,1.05,25.29,18.0,2003
8.2,31.5729,3.81475,1.05,26.82,18.0,2003
8.2,31.5729,3.81475,1.05,26.35,18.0,2003
8.2,31.5729,3.81475,1.05,26.35,18.0,2003
8.2,31.5729,3.81475,1.05,26.35,18.0,2003
8.2,31.5729,3.81475,1.05,27.18,18.0,2003
8.2,31.3801,3.79111,1.02,26.36,18.0,2003
8.2,31.3801,3.79111,1.02,25.21,18.0,2003
8.2,31.3801,3.79111,1.02,25.5,18.0,2003
8.2,31.3801,3.79111,1.02,24.68,18.0,2003
8.2,31.3801,3.79111,1.02,24.68,18.0,2003
8.2,31.3801,3.79111,1.02,24.68,18.0,2003
8.2,31.3801,3.79111,1.02,24.58,18.0,2003
8.2,31.3801,3.79111,1.02,24.6,18.0,2003
8.2,31.3801,3.79111,1.02,25.25,18.0,2003
8.2,31.3801,3.79111,1.02,24.47,18.0,2003
8.2,31.3801,3.79111,1.02,24.75,18.0,2003
8.2,31.3801,3.79111,1.02,24.75,18.0,2003
8.2,31.3801,3.79111,1.02,24.75,18.0,2003
8.2,31.3801,3.79111,1.02,24.99,18.0,2003
8.2,31.3801,3.79111,1.02,25.2,18.0,2003
8.2,31.3801,3.79111,1.02,25.02,18.0,2003
8.2,31.3801,3.79111,1.02,25.88,18.0,2003
8.2,31.3801,3.79111,1.02,25.26,18.0,2003
8.2,31.3801,3.79111,1.02,25.26,18.0,2003
8.2,31.3801,3.79111,1.02,25.26,18.0,2003
8.2,31.3801,3.79111,1.02,26.27,18.0,2003
8.2,31.3801,3.79111,1.02,25.46,18.0,2003
8.2,31.3801,3.79111,1.02,24.26,18.0,2003
8.2,31.3801,3.79111,1.02,24.33,18.0,2003
8.2,31.3801,3.79111,1.02,24.09,18.0,2003
8.2,31.3801,3.79111,1.02,24.09,18.0,2003
8.2,31.3801,3.79111,1.02,24.09,18.0,2003
8.2,31.3801,3.79111,1.02,23.5,18.0,2003
8.2,31.3801,3.79111,1.02,23.26,18.0,2003
8.2,31.3801,3.79111,1.02,23.68,18.0,2003
8.2,31.1021,3.7574,0.8,23.82,18.0,2003
8.2,31.1021,3.7574,0.8,23.52,18.0,2003
8.2,31.1021,3.7574,0.8,23.52,18.0,2003
8.2,31.1021,3.7574,0.8,23.52,18.0,2003
8.2,31.1021,3.7574,0.8,24.12,18.0,2003
8.2,31.1021,3.7574,0.8,23.57,18.0,2003
8.2,31.1021,3.7574,0.8,24.11,18.0,2003
8.2,31.1021,3.7574,0.8,24.65,18.0,2003
8.2,31.1021,3.7574,0.8,25.1,18.0,2003
8.2,31.1021,3.7574,0.8,25.1,18.0,2003
8.2,31.1021,3.7574,0.8,25.1,18.0,2003
8.2,31.1021,3.7574,0.8,24.89,18.0,2003
8.2,31.1021,3.7574,0.8,25.9,18.0,2003
8.2,31.1021,3.7574,0.8,26.75,18.0,2003
8.2,31.1021,3.7574,0.8,26.73,18.0,2003
8.2,31.1021,3.7574,0.8,26.1,18.0,2003
8.2,31.1021,3.7574,0.8,26.1,18.0,2003
8.2,31.1021,3.7574,0.8,26.1,18.0,2003
8.2,31.1021,3.7574,0.8,25.61,18.0,2003
8.2,31.1021,3.7574,0.8,25.65,18.0,2003
8.2,31.1021,3.7574,0.8,26.21,18.0,2003
8.2,31.1021,3.7574,0.8,25.97,18.0,2003
8.2,31.1021,3.7574,0.8,26.24,18.0,2003
8.2,31.1021,3.7574,0.8,26.24,18.0,2003
8.2,31.1021,3.7574,0.8,26.24,18.0,2003
8.2,31.1021,3.7574,0.8,26.75,18.0,2003
8.2,31.1021,3.7574,0.8,26.34,18.0,2003
8.2,31.1021,3.7574,0.8,25.59,18.0,2003
8.2,31.1021,3.7574,0.8,26.03,18.0,2003
8.2,31.1021,3.7574,0.8,26.32,18.0,2003
8.2,31.1021,3.7574,0.8,26.32,18.0,2003
8.2,31.1021,3.7574,0.8,26.32,18.0,2003
