data,dollar,yuan
2015-04-24,516011.0,8.32531
2015-04-23,536555.0,8.661100000000001
2015-04-22,539728.0,8.70304
2015-04-21,515207.0,8.30818
2015-04-18,505295.0,8.15308
2015-04-17,496749.0,8.01635
2015-04-16,505033.0,8.13887
2015-04-15,519749.0,8.36726
2015-04-14,524220.0,8.43299
2015-04-11,510678.0,8.2252
2015-04-10,525424.0,8.46652
2015-04-09,540270.0,8.70982
2015-04-08,553328.0,8.92738
2015-04-07,565161.0,9.12507
2015-04-04,567534.0,9.16205
2015-04-03,569902.0,9.19642
2015-04-02,583536.0,9.414449999999999
2015-04-01,576500.0,9.29884
2015-03-31,584643.0,9.41788
2015-03-28,577279.0,9.287279999999999
2015-03-27,564271.0,9.084439999999999
2015-03-26,573879.0,9.23675
2015-03-25,587710.0,9.47064
2015-03-24,594452.0,9.565560000000001
2015-03-21,600341.0,9.67558
2015-03-20,598308.0,9.65651
2015-03-19,613483.0,9.848189999999999
2015-03-18,617510.0,9.88063
2015-03-17,621497.0,9.92458
2015-03-14,613167.0,9.79672
2015-03-13,609595.0,9.73405
2015-03-12,626797.0,10.0094
2015-03-11,606649.0,9.687940000000001
2015-03-07,599938.0,9.579080000000001
2015-03-06,618457.0,9.86973
2015-03-05,618745.0,9.86708
2015-03-04,623649.0,9.93942
2015-03-03,622248.0,9.91962
2015-02-28,612718.0,9.772839999999999
2015-02-27,607109.0,9.699160000000001
2015-02-26,625906.0,9.99866
2015-02-25,635083.0,10.153
2015-02-21,617235.0,9.867709999999999
2015-02-20,621307.0,9.93281
2015-02-19,624001.0,9.97588
2015-02-18,628353.0,10.0459
2015-02-17,626632.0,10.0272
2015-02-14,650862.0,10.43
2015-02-13,660994.0,10.5835
2015-02-12,660585.0,10.5821
2015-02-11,654469.0,10.4856
2015-02-10,657817.0,10.5298
2015-02-07,660432.0,10.576
2015-02-06,686113.0,10.9752
2015-02-05,654470.0,10.4754
2015-02-04,677727.0,10.8298
2015-02-03,696640.0,11.1288
2015-01-31,689291.0,11.0264
2015-01-30,687303.0,11.0025
2015-01-29,671506.0,10.7481
2015-01-28,678153.0,10.8617
2015-01-27,655937.0,10.4876
2015-01-24,633930.0,10.1782
2015-01-23,654000.0,10.5334
2015-01-22,655558.0,10.5538
2015-01-21,649862.0,10.4584
2015-01-20,649732.0,10.4447
2015-01-17,651738.0,10.4995
2015-01-16,648337.0,10.477
2015-01-15,660983.0,10.6679
2015-01-14,648425.0,10.462
2015-01-13,627363.0,10.1132
2015-01-01,562376.0,9.06167
2014-12-31,562584.0,9.07072
2014-12-30,566801.0,9.10787
2014-12-27,520343.0,8.37669
2014-12-26,526159.0,8.48767
2014-12-25,544913.0,8.766160000000001
2014-12-24,545687.0,8.764230000000001
2014-12-23,564940.0,9.07855
2014-12-20,606825.0,9.75493
2014-12-19,596029.0,9.589400000000001
2014-12-18,677851.0,10.9384
2014-12-17,611512.0,9.87919
2014-12-16,583461.0,9.42449
2014-12-13,568919.0,9.19554
2014-12-12,547932.0,8.85332
2014-12-11,542758.0,8.787609999999999
2014-12-10,542116.0,8.76445
2014-12-09,533079.0,8.63621
2014-12-06,531088.0,8.63516
2014-12-05,526932.0,8.5609
2014-12-04,543821.0,8.842189999999999
2014-12-03,507678.0,8.25466
2014-12-02,518068.0,8.42223
2014-11-29,493220.0,8.028319999999999
2014-11-28,476629.0,7.7638300000000005
2014-11-27,464244.0,7.56258
2014-11-26,449758.0,7.32911
2014-11-25,447852.0,7.2908
2014-11-22,457926.0,7.4761
2014-11-21,467047.0,7.626250000000001
2014-11-20,470294.0,7.68429
2014-11-19,469797.0,7.674670000000001
2014-11-18,473329.0,7.728700000000001
2014-11-15,473920.0,7.73154
2014-11-14,461233.0,7.530209999999999
2014-11-13,463379.0,7.56352
2014-11-12,459520.0,7.50249
2014-11-11,458926.0,7.49842
2014-11-08,478774.0,7.8194
2014-11-07,451854.0,7.39278
2014-11-06,443993.0,7.26108
2014-11-01,419627.0,6.8645
2014-10-31,433943.0,7.09567
2014-10-30,426525.0,6.9798599999999995
2014-10-29,423934.0,6.934279999999999
2014-10-28,419497.0,6.858
2014-10-25,418101.0,6.83339
2014-10-24,414958.0,6.78102
2014-10-23,409671.0,6.69627
2014-10-22,410501.0,6.7063299999999995
2014-10-21,408815.0,6.67704
2014-10-18,410450.0,6.699800000000001
2014-10-17,407457.0,6.65377
2014-10-16,409416.0,6.68391
2014-10-15,405304.0,6.61818
2014-10-14,403251.0,6.5813299999999995
2014-10-11,402125.0,6.558450000000001
2014-10-10,399800.0,6.519679999999999
2014-10-09,399819.0,6.51373
2014-10-08,397417.0,6.4736400000000005
2014-10-07,399820.0,6.51279
2014-10-04,396980.0,6.4665300000000006
2014-10-03,395474.0,6.44252
2014-10-02,396604.0,6.46093
2014-10-01,393836.0,6.4095699999999995
2014-09-30,393866.0,6.41267
2014-09-27,387243.0,6.31306
2014-09-26,383007.0,6.24054
2014-09-25,383830.0,6.25568
2014-09-24,386672.0,6.2981
2014-09-23,385782.0,6.284940000000001
2014-09-20,384134.0,6.25809
2014-09-19,384209.0,6.253909999999999
2014-09-18,383724.0,6.24886
2014-09-17,387058.0,6.2939300000000005
2014-09-16,379861.0,6.18445
2014-09-13,376545.0,6.13985
2014-09-12,373758.0,6.096
2014-09-11,371693.0,6.064690000000001
2014-09-10,370261.0,6.03562
2014-09-09,370866.0,6.03967
2014-09-06,369219.0,6.0138300000000005
2014-09-05,368038.0,5.99664
2014-09-04,373183.0,6.07493
2014-09-03,373480.0,6.07769
2014-09-02,372945.0,6.0751100000000005
2014-08-30,369316.0,6.01002
2014-08-29,363053.0,5.91137
2014-08-28,361397.0,5.879910000000001
2014-08-27,361358.0,5.872590000000001
2014-08-26,361201.0,5.8712800000000005
2014-08-23,360027.0,5.849819999999999
2014-08-22,363317.0,5.90635
2014-08-21,362240.0,5.89747
2014-08-20,361094.0,5.88149
2014-08-19,360294.0,5.8634900000000005
2014-08-16,360014.0,5.85512
2014-08-15,360395.0,5.85618
2014-08-14,362222.0,5.87899
2014-08-13,360890.0,5.86146
2014-08-12,360475.0,5.857480000000001
2014-08-09,364461.0,5.9189799999999995
2014-08-08,362496.0,5.88324
2014-08-07,361102.0,5.8559600000000005
2014-08-06,357987.0,5.799049999999999
2014-08-05,356605.0,5.7706800000000005
2014-08-02,357272.0,5.78381
2014-08-01,354438.0,5.74296
2014-07-31,357271.0,5.78352
2014-07-30,356339.0,5.76507
2014-07-29,353457.0,5.71161
2014-07-26,350535.0,5.66055
2014-07-25,350786.0,5.6650599999999995
2014-07-24,348101.0,5.61272
2014-07-23,350387.0,5.64685
2014-07-22,350900.0,5.65275
2014-07-19,351627.0,5.66903
2014-07-18,347998.0,5.61097
2014-07-17,343853.0,5.54039
2014-07-16,343723.0,5.53642
2014-07-15,343135.0,5.52971
2014-07-12,340582.0,5.48759
2014-07-11,338353.0,5.45854
2014-07-10,340758.0,5.49814
2014-07-09,344258.0,5.549860000000001
2014-07-08,345691.0,5.574669999999999
2014-07-05,343236.0,5.5324100000000005
2014-07-04,341949.0,5.50279
2014-07-03,342496.0,5.51621
2014-07-02,342275.0,5.51701
2014-07-01,338434.0,5.45474
2014-06-28,336306.0,5.40876
2014-06-27,337508.0,5.41807
2014-06-26,339070.0,5.43817
2014-06-25,339812.0,5.45585
2014-06-24,342797.0,5.50581
2014-06-21,344190.0,5.52436
2014-06-20,343025.0,5.50575
2014-06-19,348232.0,5.58906
2014-06-18,348095.0,5.58821
2014-06-17,345654.0,5.5585700000000005
2014-06-12,343227.0,5.51077
2014-06-11,343681.0,5.52045
2014-06-10,343303.0,5.50306
2014-06-07,346573.0,5.54472
2014-06-06,349043.0,5.584960000000001
2014-06-05,351398.0,5.62102
2014-06-04,350115.0,5.60103
2014-06-03,348887.0,5.58407
2014-05-31,347352.0,5.56288
2014-05-30,346481.0,5.54662
2014-05-29,344895.0,5.51285
2014-05-28,342571.0,5.48438
2014-05-27,340771.0,5.464840000000001
2014-05-24,343139.0,5.50105
2014-05-23,342802.0,5.49829
2014-05-22,345078.0,5.53364
2014-05-21,346007.0,5.54596
2014-05-20,347394.0,5.566940000000001
2014-05-17,347794.0,5.57818
2014-05-16,347005.0,5.57268
2014-05-15,347090.0,5.57261
2014-05-14,348789.0,5.59235
2014-05-13,352091.0,5.64619
2014-05-09,350343.0,5.62204
2014-05-08,354971.0,5.69923
2014-05-07,356550.0,5.72449
2014-05-06,358381.0,5.74043
2014-05-01,357227.0,5.70186
2014-04-30,356983.0,5.70625
2014-04-29,360245.0,5.76549
2014-04-26,359289.0,5.74724
2014-04-25,356830.0,5.71715
2014-04-24,356625.0,5.71331
2014-04-23,356785.0,5.72073
2014-04-22,356688.0,5.72312
2014-04-19,355389.0,5.71218
2014-04-18,359287.0,5.777340000000001
2014-04-17,360813.0,5.79638
2014-04-16,359635.0,5.77848
2014-04-15,359890.0,5.7944
2014-04-12,356239.0,5.7374600000000004
2014-04-11,355581.0,5.72982
2014-04-10,357493.0,5.76555
2014-04-09,355475.0,5.7317100000000005
2014-04-08,354679.0,5.709300000000001
2014-04-05,355010.0,5.71123
2014-04-04,355154.0,5.72312
2014-04-03,352517.0,5.68063
2014-04-02,350240.0,5.64375
2014-04-01,356053.0,5.724880000000001
2014-03-29,356871.0,5.748469999999999
2014-03-28,355810.0,5.72797
2014-03-27,354494.0,5.71516
2014-03-26,359316.0,5.80225
2014-03-25,361663.0,5.81966
2014-03-22,364022.0,5.84615
2014-03-21,361081.0,5.80246
2014-03-20,362070.0,5.83993
2014-03-19,364487.0,5.8945099999999995
2014-03-18,366505.0,5.94368
2014-03-15,366391.0,5.95758
2014-03-14,364566.0,5.93843
2014-03-13,364865.0,5.93778
2014-03-12,364015.0,5.93177
2014-03-08,362618.0,5.92697
2014-03-07,361251.0,5.90617
2014-03-06,360849.0,5.88411
2014-03-05,363208.0,5.90909
2014-03-04,363784.0,5.92019
2014-03-01,361847.0,5.8825400000000005
2014-02-28,360501.0,5.881410000000001
2014-02-27,357872.0,5.84386
2014-02-26,355669.0,5.81529
2014-02-25,355112.0,5.82743
2014-02-22,356828.0,5.85924
2014-02-21,357670.0,5.8793500000000005
2014-02-20,355857.0,5.85734
2014-02-19,352386.0,5.80872
2014-02-18,350976.0,5.78844
2014-02-15,352559.0,5.81435
2014-02-14,348611.0,5.74754
2014-02-13,347595.0,5.73409
2014-02-12,347964.0,5.74113
2014-02-11,347636.0,5.73609
2014-02-08,346044.0,5.70813
2014-02-07,347287.0,5.72986
2014-02-06,349592.0,5.7678899999999995
2014-02-05,354502.0,5.8488999999999995
2014-02-04,352347.0,5.81335
2014-02-01,351800.0,5.80432
2014-01-31,352448.0,5.8202
2014-01-30,345633.0,5.70907
2014-01-29,346250.0,5.72342
2014-01-28,347093.0,5.73888
2014-01-25,342600.0,5.6644
2014-01-24,340334.0,5.62275
2014-01-23,338688.0,5.59722
2014-01-22,338161.0,5.58962
2014-01-21,336429.0,5.55971
2014-01-18,334343.0,5.5266
2014-01-17,334013.0,5.518050000000001
2014-01-16,333562.0,5.51743
2014-01-15,332386.0,5.5019
2014-01-14,331204.0,5.47934
2014-01-11,332062.0,5.48645
2014-01-10,331547.0,5.47577
2014-01-01,326587.0,5.3960799999999995
2013-12-31,327292.0,5.3993400000000005
2013-12-28,326282.0,5.37594
2013-12-27,326710.0,5.38087
2013-12-26,326487.0,5.37781
2013-12-25,326284.0,5.374029999999999
2013-12-24,329506.0,5.426830000000001
2013-12-21,329798.0,5.43199
2013-12-20,329527.0,5.42681
2013-12-19,329404.0,5.42577
2013-12-18,328646.0,5.4132
2013-12-17,328658.0,5.412319999999999
2013-12-14,328663.0,5.4127600000000005
2013-12-13,327518.0,5.39337
2013-12-12,327315.0,5.39118
2013-12-11,327848.0,5.39996
2013-12-10,327782.0,5.39683
2013-12-07,329514.0,5.41732
2013-12-06,331140.0,5.4361
2013-12-05,332632.0,5.4605
2013-12-04,332460.0,5.45687
2013-12-03,331482.0,5.44002
2013-11-30,331916.0,5.44705
2013-11-29,331332.0,5.43836
2013-11-28,330041.0,5.4171700000000005
2013-11-27,329879.0,5.41451
2013-11-26,327733.0,5.37937
2013-11-23,329055.0,5.40107
2013-11-22,330180.0,5.41918
2013-11-21,327417.0,5.37454
2013-11-20,326098.0,5.35306
2013-11-19,325658.0,5.345750000000001
2013-11-16,326807.0,5.36418
2013-11-15,326874.0,5.36563
2013-11-14,328184.0,5.38784
2013-11-13,328076.0,5.38492
2013-11-12,326622.0,5.362019999999999
2013-11-09,325479.0,5.34308
2013-11-08,323803.0,5.31208
2013-11-07,324511.0,5.32387
2013-11-06,323509.0,5.30551
2013-11-02,321808.0,5.27814
2013-11-01,320758.0,5.26351
2013-10-31,320613.0,5.2629399999999995
2013-10-30,319445.0,5.24618
2013-10-29,318119.0,5.22758
2013-10-26,316775.0,5.20814
2013-10-25,316618.0,5.2063299999999995
2013-10-24,317448.0,5.21552
2013-10-23,319346.0,5.24085
2013-10-22,319013.0,5.23496
2013-10-19,318460.0,5.2255400000000005
2013-10-18,320816.0,5.26282
2013-10-17,322561.0,5.28971
2013-10-16,322676.0,5.287
2013-10-15,322663.0,5.279
2013-10-12,322133.0,5.26499
2013-10-11,323564.0,5.287599999999999
2013-10-10,323619.0,5.28798
2013-10-09,322984.0,5.278029999999999
2013-10-08,322931.0,5.27536
2013-10-05,321005.0,5.2438899999999995
2013-10-04,321250.0,5.2479
2013-10-03,322979.0,5.27571
2013-10-02,322965.0,5.27548
2013-10-01,324839.0,5.30869
2013-09-28,323451.0,5.28549
2013-09-27,321736.0,5.25816
2013-09-26,319343.0,5.21691
2013-09-25,318167.0,5.198980000000001
2013-09-24,319106.0,5.21551
2013-09-21,317326.0,5.18413
2013-09-20,315892.0,5.16062
2013-09-19,322450.0,5.26802
2013-09-18,323237.0,5.28139
2013-09-17,322907.0,5.27505
2013-09-14,327406.0,5.35239
2013-09-13,326731.0,5.34005
2013-09-12,329629.0,5.3868
2013-09-11,330600.0,5.40205
2013-09-10,333243.0,5.4463
2013-09-07,334338.0,5.46322
2013-09-06,333901.0,5.4558100000000005
2013-09-05,334656.0,5.46886
2013-09-04,333693.0,5.45223
2013-09-03,332522.0,5.436030000000001
2013-08-31,332474.0,5.43276
2013-08-30,331783.0,5.4204099999999995
2013-08-29,331798.0,5.42003
2013-08-28,331224.0,5.41083
2013-08-27,329564.0,5.3847700000000005
2013-08-24,330552.0,5.39968
2013-08-23,331908.0,5.42121
2013-08-22,329737.0,5.3839
2013-08-21,330006.0,5.389
2013-08-20,329226.0,5.37881
2013-08-17,329421.0,5.389390000000001
2013-08-16,330004.0,5.3954
2013-08-15,331583.0,5.41944
2013-08-14,330426.0,5.39594
2013-08-13,328910.0,5.37321
2013-08-10,328606.0,5.370430000000001
2013-08-09,329401.0,5.38615
2013-08-08,329848.0,5.39029
2013-08-07,329390.0,5.3799
2013-08-06,328811.0,5.36852
2013-08-03,330978.0,5.39791
2013-08-02,329741.0,5.381069999999999
2013-08-01,330330.0,5.38857
2013-07-31,328901.0,5.36351
2013-07-30,328556.0,5.35771
2013-07-27,326371.0,5.3225999999999996
2013-07-26,325376.0,5.3020499999999995
2013-07-25,323462.0,5.27017
2013-07-24,323106.0,5.26446
2013-07-23,323236.0,5.26649
2013-07-20,324288.0,5.2832799999999995
2013-07-19,323998.0,5.27701
2013-07-18,324526.0,5.291729999999999
2013-07-17,325417.0,5.30358
2013-07-16,326220.0,5.31537
2013-07-13,326429.0,5.31773
2013-07-12,325867.0,5.31117
2013-07-11,329112.0,5.36494
2013-07-10,330842.0,5.39859
2013-07-09,333210.0,5.429
2013-07-06,332247.0,5.41896
2013-07-05,331605.0,5.41219
2013-07-04,332204.0,5.41772
2013-07-03,329475.0,5.37401
2013-07-02,328517.0,5.3578600000000005
2013-06-29,327090.0,5.3259
2013-06-28,328766.0,5.34518
2013-06-27,328876.0,5.35019
2013-06-26,327140.0,5.3229
2013-06-25,329097.0,5.36093
2013-06-22,327433.0,5.33948
2013-06-21,327041.0,5.33901
2013-06-20,321201.0,5.24153
2013-06-19,318824.0,5.20359
2013-06-18,316790.0,5.17301
2013-06-15,318029.0,5.186719999999999
2013-06-14,323467.0,5.26682
2013-06-12,323951.0,5.28167
2013-06-11,323246.0,5.27017
2013-06-08,322397.0,5.25342
2013-06-07,321385.0,5.2406
2013-06-06,319816.0,5.21842
2013-06-05,318344.0,5.19516
2013-06-04,320487.0,5.22587
2013-06-01,317979.0,5.183120000000001
2013-05-31,315893.0,5.15247
2013-05-30,315203.0,5.14382
2013-05-29,313784.0,5.12434
2013-05-28,313025.0,5.1125300000000005
2013-05-25,313164.0,5.10854
2013-05-24,314711.0,5.13001
2013-05-23,312280.0,5.09279
2013-05-22,311770.0,5.08531
2013-05-21,313406.0,5.10383
2013-05-18,313931.0,5.11163
2013-05-17,314166.0,5.10897
2013-05-16,314281.0,5.1137500000000005
2013-05-15,312778.0,5.09211
2013-05-14,313777.0,5.10489
2013-05-09,310829.0,5.06096
2013-05-08,310789.0,5.04798
2013-05-07,310839.0,5.03824
2013-05-01,310433.0,5.035410000000001
2013-04-30,312559.0,5.06989
2013-04-27,312196.0,5.06343
2013-04-26,313169.0,5.0751
2013-04-25,315917.0,5.11416
2013-04-24,316414.0,5.12204
2013-04-23,315664.0,5.10709
2013-04-20,314605.0,5.09144
2013-04-19,317151.0,5.13131
2013-04-18,312320.0,5.0595300000000005
2013-04-17,314512.0,5.08746
2013-04-16,313051.0,5.05998
2013-04-13,309308.0,4.99569
2013-04-12,308814.0,4.98344
2013-04-11,310036.0,5.00615
2013-04-10,312086.0,5.03154
2013-04-09,316144.0,5.09507
2013-04-06,316207.0,5.098879999999999
2013-04-05,317203.0,5.11535
2013-04-04,313918.0,5.06164
2013-04-03,311178.0,5.01851
2013-04-02,311093.0,5.0113199999999996
2013-03-30,310834.0,5.00594
2013-03-29,309962.0,4.98764
2013-03-28,308630.0,4.96781
2013-03-27,308734.0,4.97004
2013-03-26,307585.0,4.9529000000000005
2013-03-23,309325.0,4.97883
2013-03-22,308923.0,4.972440000000001
2013-03-21,309446.0,4.98118
2013-03-20,308285.0,4.95946
2013-03-19,308908.0,4.970280000000001
2013-03-16,307196.0,4.9436100000000005
2013-03-15,307769.0,4.95148
2013-03-14,307209.0,4.9436599999999995
2013-03-13,307499.0,4.94721
2013-03-12,307576.0,4.9463
2013-03-08,307628.0,4.94475
2013-03-07,306214.0,4.92559
2013-03-06,306963.0,4.93367
2013-03-05,307870.0,4.94356
2013-03-02,306381.0,4.92384
2013-03-01,305124.0,4.90427
2013-02-28,306202.0,4.91725
2013-02-27,305889.0,4.91001
2013-02-26,303368.0,4.86588
2013-02-23,303596.0,4.87063
2013-02-22,302337.0,4.84445
2013-02-21,300502.0,4.81543
2013-02-20,301277.0,4.82537
2013-02-19,301258.0,4.82963
2013-02-16,301139.0,4.83113
2013-02-15,300773.0,4.82588
2013-02-14,300692.0,4.82458
2013-02-13,301713.0,4.84096
2013-02-12,301590.0,4.83899
2013-02-09,301575.0,4.83805
2013-02-08,300496.0,4.8203499999999995
2013-02-07,299598.0,4.80726
2013-02-06,301231.0,4.83688
2013-02-05,299251.0,4.80339
2013-02-02,299966.0,4.81842
2013-02-01,300161.0,4.82628
2013-01-31,300277.0,4.82729
2013-01-30,301513.0,4.8439700000000006
2013-01-29,300782.0,4.83339
2013-01-26,300451.0,4.83017
2013-01-25,301648.0,4.850820000000001
2013-01-24,302292.0,4.86149
2013-01-23,301950.0,4.85435
2013-01-22,302970.0,4.87168
2013-01-19,302065.0,4.8601
2013-01-18,303431.0,4.88051
2013-01-17,303399.0,4.8810899999999995
2013-01-16,302556.0,4.86824
2013-01-15,302607.0,4.8662399999999995
2013-01-12,302537.0,4.86832
2013-01-11,303650.0,4.87909
2013-01-10,304215.0,4.888170000000001
2012-12-30,303727.0,4.87406
2012-12-29,303727.0,4.87406
2012-12-28,304808.0,4.8884300000000005
2012-12-27,306150.0,4.90948
2012-12-26,305926.0,4.90801
2012-12-25,308046.0,4.94258
2012-12-22,307194.0,4.93152
2012-12-21,307592.0,4.93767
2012-12-20,307606.0,4.93829
2012-12-19,309859.0,4.9727
2012-12-18,307696.0,4.93577
2012-12-15,306892.0,4.9226399999999995
2012-12-14,306034.0,4.906750000000001
2012-12-13,307321.0,4.92099
2012-12-12,307506.0,4.91781
2012-12-11,308686.0,4.97135
2012-12-08,309670.0,4.97055
2012-12-07,309107.0,4.96302
2012-12-06,308235.0,4.9521999999999995
2012-12-05,309940.0,4.9784
2012-12-04,308365.0,4.95111
2012-12-01,308110.0,4.948449999999999
2012-11-30,310565.0,4.98643
2012-11-29,311408.0,5.00061
2012-11-28,309410.0,4.97252
2012-11-27,310201.0,4.982670000000001
2012-11-24,311325.0,4.99904
2012-11-23,311525.0,5.00112
2012-11-22,314218.0,5.04282
2012-11-21,314263.0,5.04451
2012-11-20,316677.0,5.07927
2012-11-17,317184.0,5.08617
2012-11-16,316919.0,5.0888599999999995
2012-11-15,317267.0,5.0964100000000006
2012-11-14,317164.0,5.09329
2012-11-13,316053.0,5.07381
2012-11-10,314962.0,5.0485999999999995
2012-11-09,315146.0,5.04807
2012-11-08,313033.0,5.01358
2012-11-07,315195.0,5.0474
2012-11-03,313817.0,5.02735
2012-11-02,313666.0,5.02742
2012-11-01,313743.0,5.02914
2012-10-31,315252.0,5.050739999999999
2012-10-30,314373.0,5.0366599999999995
2012-10-27,314780.0,5.04617
2012-10-26,312499.0,5.00623
2012-10-25,313039.0,5.00894
2012-10-24,311171.0,4.97985
2012-10-23,309084.0,4.94131
2012-10-20,307823.0,4.92525
2012-10-19,307195.0,4.90954
2012-10-18,307964.0,4.92545
2012-10-17,309493.0,4.94082
2012-10-16,310791.0,4.96123
2012-10-13,309738.0,4.943630000000001
2012-10-12,311667.0,4.9638800000000005
2012-10-11,312017.0,4.96179
2012-10-10,310994.0,4.94788
2012-10-09,310777.0,4.94498
2012-10-06,309744.0,4.9287
2012-10-05,311210.0,4.95202
2012-10-04,311944.0,4.9637
2012-10-03,311350.0,4.95425
2012-10-02,312538.0,4.97316
2012-09-29,309169.0,4.91634
2012-09-28,311951.0,4.94815
2012-09-27,312221.0,4.95329
2012-09-26,311608.0,4.94012
2012-09-25,312513.0,4.95549
2012-09-22,311667.0,4.94153
2012-09-21,315758.0,5.01203
2012-09-20,308634.0,4.89072
2012-09-19,308795.0,4.88708
2012-09-18,305867.0,4.84227
2012-09-15,308181.0,4.87674
2012-09-14,313992.0,4.96242
2012-09-13,314780.0,4.97684
2012-09-12,317768.0,5.01964
2012-09-11,317221.0,5.005850000000001
2012-09-08,320142.0,5.04892
2012-09-07,321998.0,5.0752299999999995
2012-09-06,324608.0,5.10928
2012-09-05,321995.0,5.07694
2012-09-04,324171.0,5.11254
2012-09-01,325669.0,5.12978
2012-08-31,322934.0,5.08461
2012-08-30,320942.0,5.05572
2012-08-29,320183.0,5.036379999999999
2012-08-28,318703.0,5.01365
2012-08-25,318099.0,5.00478
2012-08-24,316830.0,4.98882
2012-08-23,318056.0,5.00647
2012-08-22,319606.0,5.027620000000001
2012-08-21,320165.0,5.0338
2012-08-18,318469.0,5.00627
2012-08-17,319011.0,5.01015
2012-08-16,318532.0,5.00734
2012-08-15,317739.0,4.99621
2012-08-14,318707.0,5.0112000000000005
2012-08-11,318974.0,5.01421
2012-08-10,314807.0,4.9558
2012-08-09,316907.0,4.9771
2012-08-08,316644.0,4.9718800000000005
2012-08-07,319451.0,5.01375
2012-08-04,325361.0,5.10418
2012-08-03,324563.0,5.09534
2012-08-02,323322.0,5.076890000000001
2012-08-01,322058.0,5.05316
2012-07-31,321881.0,5.04634
2012-07-28,322131.0,5.05098
2012-07-27,326224.0,5.11091
2012-07-26,329657.0,5.15871
2012-07-25,326324.0,5.11143
2012-07-24,323760.0,5.06794
2012-07-21,319509.0,5.0136400000000005
2012-07-20,320764.0,5.03483
2012-07-19,324041.0,5.08786
2012-07-18,324955.0,5.09845
2012-07-17,326208.0,5.11554
2012-07-14,326590.0,5.11945
2012-07-13,327177.0,5.13638
2012-07-12,328282.0,5.15761
2012-07-11,329754.0,5.17887
2012-07-10,329907.0,5.17891
2012-07-07,326240.0,5.124969999999999
2012-07-06,324727.0,5.11107
2012-07-05,322065.0,5.0742899999999995
2012-07-04,324789.0,5.11261
2012-07-03,325287.0,5.1238399999999995
2012-06-30,328169.0,5.16436
2012-06-29,329412.0,5.18106
2012-06-28,328384.0,5.15889
2012-06-27,331732.0,5.21288
2012-06-26,331693.0,5.2113700000000005
2012-06-23,335191.0,5.26624
2012-06-22,329054.0,5.1720999999999995
2012-06-21,325166.0,5.11444
2012-06-20,325315.0,5.11759
2012-06-19,321315.0,5.05546
2012-06-16,323945.0,5.08891
2012-06-15,325766.0,5.11543
2012-06-14,327331.0,5.13791
2012-06-10,325862.0,5.11541
2012-06-09,327358.0,5.13946
2012-06-08,321922.0,5.0623
2012-06-07,327889.0,5.15079
2012-06-06,332001.0,5.21735
2012-06-05,340395.0,5.34657
2012-06-02,337384.0,5.29562
2012-06-01,329173.0,5.16625
2012-05-31,324509.0,5.1063600000000005
2012-05-30,320860.0,5.05546
2012-05-29,318270.0,5.0174199999999995
2012-05-26,317572.0,5.00366
2012-05-25,316247.0,4.98734
2012-05-24,313803.0,4.95692
2012-05-23,310644.0,4.91486
2012-05-22,311582.0,4.92519
2012-05-19,313921.0,4.96161
2012-05-18,309417.0,4.89499
2012-05-17,309758.0,4.89829
2012-05-16,303299.0,4.80086
2012-05-15,302652.0,4.78986
2012-05-13,301793.0,4.78262
2012-05-12,302306.0,4.78605
2012-05-11,301891.0,4.78266
2012-05-06,298075.0,4.726850000000001
2012-05-05,295937.0,4.69332
2012-05-04,294630.0,4.67118
2012-05-03,293708.0,4.65996
2012-04-29,293627.0,4.65343
2012-04-28,294234.0,4.66446
2012-04-27,292770.0,4.64464
2012-04-26,292962.0,4.64665
2012-04-25,294549.0,4.6689300000000005
2012-04-24,294880.0,4.67351
2012-04-21,295214.0,4.67888
2012-04-20,295122.0,4.68106
2012-04-19,294978.0,4.67915
2012-04-18,296368.0,4.70664
2012-04-17,297614.0,4.71378
2012-04-14,294711.0,4.67832
2012-04-13,295690.0,4.68784
2012-04-12,298033.0,4.72378
2012-04-11,296359.0,4.695320000000001
2012-04-10,296358.0,4.69768
2012-04-07,294606.0,4.6704300000000005
2012-04-06,294303.0,4.66378
2012-04-05,294285.0,4.67267
2012-04-04,292944.0,4.6513800000000005
2012-04-03,293479.0,4.65951
2012-03-31,293282.0,4.6563
2012-03-30,292853.0,4.641830000000001
2012-03-29,290845.0,4.61176
2012-03-28,289468.0,4.5852699999999995
2012-03-27,292311.0,4.63361
2012-03-24,294038.0,4.66386
2012-03-23,292447.0,4.63532
2012-03-22,292079.0,4.616899999999999
2012-03-21,291652.0,4.61205
2012-03-20,292224.0,4.62468
2012-03-17,293578.0,4.64177
2012-03-16,295822.0,4.67429
2012-03-15,295125.0,4.65717
2012-03-14,295091.0,4.66554
2012-03-13,296666.0,4.69178
2012-03-12,295406.0,4.68103
2012-03-08,296621.0,4.6991
2012-03-07,294508.0,4.668950000000001
2012-03-06,292892.0,4.645020000000001
2012-03-03,292960.0,4.65193
2012-03-02,292889.0,4.64977
2012-03-01,290253.0,4.61129
2012-02-29,289503.0,4.5945599999999995
2012-02-28,291264.0,4.62302
2012-02-25,294490.0,4.6762999999999995
2012-02-23,297692.0,4.72835
2012-02-22,297796.0,4.7288
2012-02-21,297805.0,4.72811
2012-02-18,299982.0,4.76283
2012-02-17,302098.0,4.79308
2012-02-16,299440.0,4.75362
2012-02-15,300868.0,4.775460000000001
2012-02-14,298873.0,4.74575
